,Clip Title,Link,Clarity of Example,Clarity of Example,Clip ID,Film or Series?,Film/Episode Title,Year of Release,Series Title (If Applicable),Start,Stop,Curator,Close-Up Code I,Close-Up Code II,Curator Notes,,Derived start frame,Derived end frame,manual start time,manual end time,frames per second,Note,
,Eva Escapes,,,1,685,Film,Ex Machina,,,0:49,0:53,EM,CU,,,,1470,1590,1176,1283,24,,
,Eva Escapes,,,3,685,Film,Ex Machina,,,1:37,1:45,EM,CUT,,,,2910,3150,2325,2524,24,,
,Eva Escapes,,,4,685,Film,Ex Machina,,,2:14,2:27,EM,SC,,,,4020,4410,3196,3503,24,,
,Eva Escapes,,,3,685,Film,Ex Machina,,,2:29,2:33,EM,SC,,,,4470,4590,3565,3651,24,,
,Eva Escapes,,,3,685,Film,Ex Machina,,,2:45,2:50,EM,CU,,,,4950,5100,3955,4056,24,,
,Eva Escapes,,,3,685,Film,Ex Machina,,,3:06,3:11,EM,CU,,,,5580,5730,4452,4571,24,,
,Eva Escapes,,,3,685,Film,Ex Machina,,,4:40,4:49,EM,SC,,,,8400,8670,6691,6903,24,,
,Eve's Theme,http://kinolab.org/FilmClip.php?id=415,,3,415,Film,WALL-E,2008,,0:25,0:28,EM,CU,,,,750,840,602,665,24,,
,Expression of Faith in A Foreign Place,http://kinolab.org/FilmClip.php?id=1326,,2,1326,Film,Dilwale Dulhania Le Jayenge,1995,,0:42,0:43,EM,CU,,,,1260,1290,1250,1303,30,,
,Expression of Faith in A Foreign Place,,,2,1326,Film,Dilwale Dulhania Le Jayenge,,,0:45,0:47,EM,CU,,,,1350,1410,1361,1399,30,,
,Expression of Faith in A Foreign Place,,,2,1326,Film,Dilwale Dulhania Le Jayenge,,,0:49,0:50,EM,CU,,,,1470,1500,1461,1508,30,,
,Facemash,http://kinolab.org/FilmClip.php?id=1122,,2,1122,Film,The Social Network,2010,,0:00,0:01,EM,CU,,,,0,30,0,16,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:10,0:12,EM,CUTRAN,,,,300,360,226,287,24,,
,Facemash,,,3,1122,Film,The Social Network,,,0:12,0:16,EM,CUEI,,,,360,480,288,373,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:16,0:19,EM,CU,,,,480,570,374,444,24,,
,Facemash,,,3,1122,Film,The Social Network,,,0:19,0:20,EM,CUEI,,,,570,600,445,478,24,,
,Facemash,,,4,1122,Film,The Social Network,,,0:23,0:26,EM,SC,,,,690,780,543,614,24,,
,Facemash,,,3,1122,Film,The Social Network,,,0:28,0:28,EM,SS,,CUEI,,840,840,664,675,24,,
,Facemash,,,3,1122,Film,The Social Network,,,0:50,0:51,EM,CU,,,,1500,1530,1197,1212,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:51,0:51,EM,CU,,,,1530,1530,1213,1223,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:51,0:53,EM,CUEI,,,,1530,1590,1224,1262,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:55,0:56,EM,CU,,,,1650,1680,1323,1344,24,,
,Facemash,,,2,1122,Film,The Social Network,,,0:56,0:57,EM,CUEI,,,,1680,1710,1345,1349,24,,
,Facemash,,,3,1122,Film,The Social Network,,,1:14,1:16,EM,CU,,,,2220,2280,1772,1805,24,,
,Facemash,,,3,1122,Film,The Social Network,,,1:18,1:18,EM,CU,,,,2340,2340,1867,1914,24,**ask allison is hand not considered a close-up?,
,Facemash,,,2,1122,Film,The Social Network,,,1:26,1:27,EM,CUEI,,"SS (different computer tabs open, camera is fixed",,2580,2610,2049,2079,24,,
,Facemash,,,4,1122,Film,The Social Network,,,1:49,1:49,EM,CU,,,,3270,3270,2638,2650,24,,
,Facemash,,,3,1122,Film,The Social Network,,,1:51,1:52,EM,SS,,CUEI,,3330,3360,2651,2667,24,,
,Facemash,,,2,1122,Film,The Social Network,,,1:54,1:54,EM,SS,,CUEI,,3420,3420,2712,2725,24,**confusing,
,Facemash,,,3,1122,Film,The Social Network,,,2:01,2:02,EM,CU,,,,3630,3660,2906,2915,24,,
,Facemash,,,2,1122,Film,The Social Network,,,2:02,2:02,EM,SS,,CUEI,,3660,3660,2951,2964,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:06,2:07,EM,CU,,,,3780,3810,3016,3030,24,,
,Facemash,,,2,1122,Film,The Social Network,,,2:07,2:07,EM,SS,,,,3810,3810,3099,3115,24,**,
,Facemash,,,4,1122,Film,The Social Network,,,2:13,2:14,EM,CU,,,,3990,4020,3132,3156,24,,
,Facemash,,,4,1122,Film,The Social Network,,,2:13,2:14,EM,CU,,,,3990,4020,3157,3204,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:24,2:25,EM,CU,,,,4320,4350,3505,3531,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:27,2:28,EM,CU,,,,4410,4440,3532,3547,24,,
,Facemash,,,4,1122,Film,The Social Network,,,2:29,2:30,EM,CU,,,,4470,4500,3583,3603,24,,
,Facemash,,,4,1122,Film,The Social Network,,,2:29,2:30,EM,CU,,,,4470,4500,3626,3661,24,,
,Facemash,,,4,1122,Film,The Social Network,,,2:29,2:30,EM,CU,,,,4470,4500,3662,3683,24,,
,Facemash,,,4,1122,Film,The Social Network,,,2:34,2:35,EM,CU,,,,4620,4650,3700,3713,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:35,2:37,EM,SC,,,,4650,4710,3719,3735,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:40,2:42,EM,CU,,,,4800,4860,3794,3822,24,,
,Facemash,,,3,1122,Film,The Social Network,,,2:40,2:42,EM,CU,,,,4800,4860,3823,3852,24,,
,Facemash,,,1,1122,Film,The Social Network,,,2:59,3:00,EM,CU,,,,5370,5400,4256,4285,24,,
,Facemash,,,2,1122,Film,The Social Network,,,3:40,3:42,EM,CUR,,,,6600,6660,5180,5283,24,,
,Facemash,,,4,1122,Film,The Social Network,,,3:50,3:52,EM,CUZ,,,,6900,6960,5460,5537,24,,
,Facemash,,,2,1122,Film,The Social Network,,,4:15,4:17,EM,CU,,,,7650,7710,6068,6117,24,,
,Hospital Hallucination,http://kinolab.org/FilmClip.php?id=1400,,2,1400,Film,All That Jazz,1979,,0:00,0:05,EM,CUTRAN,,,,0,150,0,149,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:05,0:09,EM,CU,,,,150,270,150,274,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:09,0:10,EM,CU,,,,270,300,275,312,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:10,0:14,EM,CU,,,,300,420,313,428,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:16,0:17,EM,CU,,,,480,510,490,522,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,0:19,0:24,EM,CUZ,,Add (4/15): CUTRAN,,570,720,523,718,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,0:24,0:28,EM,CUTRAN,,Add (4/15): SC,,720,840,727,845,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,0:29,0:31,EM,SC,,,,870,930,850,920,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:31,0:32,EM,CU,,,,930,960,921,950,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,0:32,0:35,EM,SS,,,,960,1050,951,1061,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:36,0:38,EM,CU,,,,1080,1140,1063,1124,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:55,0:58,EM,CU,,,,1650,1740,1660,1738,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,0:58,1:02,EM,CU,,,,1740,1860,1739,1859,30,,
,Hospital Hallucination,,,1,1400,Film,All That Jazz,,,1:17,1:18,EM,CU,,,,2310,2340,2280,2339,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,1:23,1:25,EM,CU,,,,2490,2550,2485,2543,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,1:27,1:29,EM,CU,,,,2610,2670,2621,2677,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,1:43,1:44,EM,CU,,,,3090,3120,3089,3108,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,2:08,2:09,EM,CUZ,,,,3840,3870,3818,3872,30,,
,Hospital Hallucination,,,1,1400,Film,All That Jazz,,,2:18,2:20,EM,CU,,,,4140,4200,4149,4184,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,2:23,2:24,EM,CU,,,,4290,4320,4274,4308,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,2:33,2:35,EM,CU,,,,4590,4650,4583,4659,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,2:40,2:43,EM,CU,,,,4800,4890,4804,4890,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,2:47,2:49,EM,CU,,,,5010,5070,5011,5063,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,2:50,2:51,EM,CU,,,,5100,5130,5095,5112,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,3:05,3:06,EM,CU,,,,5550,5580,5545,5580,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,3:09,3:11,EM,CU,,,,5670,5730,5654,5714,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,3:32,3:34,EM,CU,,,,6360,6420,6353,6407,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,3:50,3:51,EM,CU,,,,6900,6930,6895,6924,30,,
,Hospital Hallucination,,,1,1400,Film,All That Jazz,,,3:53,3:53,EM,WS,,,,6990,6990,6965,6994,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,4:33,4:34,EM,SC,,,,8190,8220,8190,8240,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,4:35,4:37,EM,SC,,,,8250,8310,8249,8303,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,4:37,4:39,EM,SC,,,,8310,8370,8313,8355,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,4:39,4:41,EM,SC,,,,8370,8430,8366,8419,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,4:42,4:43,EM,SC,,,,8460,8490,8432,8478,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,4:43,4:44,EM,SC,,,,8490,8520,8488,8529,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,4:45,4:46,EM,SC,,,,8550,8580,8538,8583,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,4:47,4:48,EM,SC,,,,8610,8640,8599,8640,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,4:49,4:50,EM,SC,,,,8670,8700,8662,8704,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,4:51,4:52,EM,SC,,,,8730,8760,8710,8758,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,6:15,6:16,EM,CU,,,,11250,11280,11228,11274,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,6:31,6:33,EM,CU,,,,11730,11790,11703,11780,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,7:00,7:05,EM,CU,,,,12600,12750,12543,12727,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,7:07,7:08,EM,CU,,,,12810,12840,12788,12814,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,7:10,7:18,EM,CU,,,,12900,13140,12894,13135,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,7:24,7:27,EM,CU,,,,13320,13410,13304,13387,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,7:37,7:39,EM,CU,,,,13710,13770,13706,13753,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,8:16,8:18,EM,CU,,,,14880,14940,14878,14937,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,8:45,8:47,EM,CUZ,,,,15750,15810,15725,15800,30,,
,Hospital Hallucination,,,1,1400,Film,All That Jazz,,,8:55,8:57,EM,CUTRAN,,,,16050,16110,16021,16074,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,9:00,9:03,EM,CU,,,,16200,16290,16178,16265,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,9:03,9:06,EM,CU,,,,16290,16380,16266,16350,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,9:06,9:15,EM,CU,,,,16380,16650,16351,16625,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,9:15,9:18,EM,CU,,,,16650,16740,16626,16733,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,9:18,9:25,EM,CU,,,,16740,16950,16734,16933,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,9:25,9:27,EM,CU,,,,16950,17010,16934,16984,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,9:27,9:29,EM,CU,,,,17010,17070,16985,17064,30,,
,Hospital Hallucination,,,3,1400,Film,All That Jazz,,,9:29,9:33,EM,CU,,,,17070,17190,17065,17178,30,,
,Hospital Hallucination,,,2,1400,Film,All That Jazz,,,9:33,9:35,EM,CU,,,,17190,17250,17179,17238,30,,
,The Big Exit,http://kinolab.org/FilmClip.php?id=1399,,3,1399,Film,All That Jazz,1979,,0:00,0:14,EM,CU,,,,0,420,0,425,30,24,
,The Big Exit,,,3,1399,Film,All That Jazz,,,0:18,0:27,EM,CU,,,,540,810,532,810,30,,
,The Big Exit,,,3,1399,Film,All That Jazz,,,0:33,0:37,EM,CU,,,,990,1110,996,1118,30,,
,The Big Exit,,,3,1399,Film,All That Jazz,,,0:44,0:47,EM,CUZ,,,,1320,1410,1119,1401,30,,
,The Big Exit,,,4,1399,Film,All That Jazz,,,0:47,0:57,EM,CUZ,,,,1410,1710,1402,1711,30,,
,The Big Exit,,,2,1399,Film,All That Jazz,,,1:05,1:20,EM,CUZ,,Add (4/15): CUTRAN,,1950,2400,1940,2365,30,,
,Ramon's Waiting,http://kinolab.org/FilmClip.php?id=145,Good,4,145,Film,A Fistful of Dollars,1964,,1:12,1:14,SB,CU,,"A lot of closeups in sequence, good examples but frequent subject change",,2160,2220,1706,1788,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,1:14,1:17,SB,CU,,,,2220,2310,1789,1850,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,1:23,1:24,SB,CU,,,,2490,2520,1981,2009,24,,
,Ramon's Waiting,,,3,145,Film,A Fistful of Dollars,,,1:24,1:29,SB,SC,,,,2520,2670,2100,2121,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,1:29,1:36,SB,CU,,,,2670,2880,2122,2297,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:05,2:08,SB,CU,,,,3750,3840,2974,3076,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:08,2:13,SB,CU,,,,3840,3990,3077,3178,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:13,2:15,SB,CU,,,,3990,4050,3179,3244,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:37,2:38,SB,CU,,,,4710,4740,3747,3788,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:40,2:41,SB,CU,,,,4800,4830,3837,3857,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:41,2:43,SB,CU,,,,4830,4890,3858,3900,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:43,2:45,SB,CU,,,,4890,4950,3901,3945,24,,
,Ramon's Waiting,,,3,145,Film,A Fistful of Dollars,,,2:45,2:46,SB,SS,,,,4950,4980,3946,3967,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:46,2:47,SB,CU,,,,4980,5010,3968,4001,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:48,2:48,SB,CU,,,,5040,5040,4024,4044,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:48,2:50,SB,CU,,,,5040,5100,4045,4066,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:50,2:53,SB,CU,,,,5100,5190,4067,4148,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,2:53,2:54,SB,CU,,,,5190,5220,4149,4175,24,,
,Ramon's Waiting,,,3,145,Film,A Fistful of Dollars,,,2:56,2:58,SB,SS,,and SC,,5280,5340,4199,4271,24,,
,Ramon's Waiting,,,3,145,Film,A Fistful of Dollars,,,3:03,3:05,SB,CUZ,,,,5490,5550,4395,4437,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,3:05,3:08,SB,CU,,,,5550,5640,4438,4508,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,3:11,3:14,SB,CU,,,,5730,5820,4558,4648,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,3:22,3:25,SB,CU,,,,6060,6150,4837,4920,24,,
,Ramon's Waiting,,,3,145,Film,A Fistful of Dollars,,,3:25,3:29,SB,CU,,two-shot,,6150,6270,4921,5024,24,,
,Ramon's Waiting,,,2,145,Film,A Fistful of Dollars,,,3:36,3:41,SB,SS,,two-shot,,6480,6630,5153,5310,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:19,4:20,SB,CU,,,,7770,7800,6211,6231,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:20,4:21,SB,CU,,,,7800,7830,6232,6263,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:21,4:24,SB,CU,,,,7830,7920,6264,6319,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:29,4:31,SB,CU,,,,8070,8130,6442,6495,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:33,4:36,SB,CU,,,,8190,8280,6545,6625,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:42,4:45,SB,CU,,,,8460,8550,6748,6839,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,,4:45,4:48,SB,CU,,,,8550,8640,6840,6905,24,,
,Ramon's Waiting,,,4,145,Film,A Fistful of Dollars,,4,4:48,4:50,SB,CU,,,,8640,8700,6906,6947,24,,
,Talia Concept,http://kinolab.org/FilmClip.php?id=316,Fair,3,316,Film,The Great Beauty,2013,,0:14,0:22,SB,SC,,"Interview at the end filled with closeups, shot-reverse shot with occasional wide/medium shot",,420,660,339,532,24,24,
,Talia Concept,,,3,316,Film,The Great Beauty,,,0:58,1:03,SB,SS,,,,1740,1890,1406,1522,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,1:13,1:20,SB,CU,,,,2190,2400,1739,1916,24,,
,Talia Concept,,,3,316,Film,The Great Beauty,,,1:36,1:43,SB,SS,,,,2880,3090,2880,2479,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,1:43,1:44,SB,CU,,,,3090,3120,2480,2513,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,1:44,1:46,SB,CU,,,,3120,3180,2514,2549,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,1:46,1:48,SB,CU,,,,3180,3240,2550,2605,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,1:48,1:55,SB,CU,,,,3240,3450,2606,2772,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:09,2:13,SB,CU,,,,3870,3990,3096,3182,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:13,2:15,SB,CU,,,,3990,4050,3183,3252,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:15,2:18,SB,CU,,,,4050,4140,3253,3305,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:20,2:22,SB,CU,,,,4200,4260,3357,3391,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:22,2:23,SB,CU,,,,4260,4290,3392,3423,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:23,2:27,SB,CU,,,,4290,4410,3424,3531,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:27,2:29,SB,CU,,,,4410,4470,3532,3568,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:29,2:31,SB,CU,,,,4470,4530,3569,3617,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:31,2:32,SB,CU,,,,4530,4560,3618,3646,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:34,2:37,SB,CU,,,,4620,4710,3689,3780,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:37,2:43,SB,CU,,,,4710,4890,3781,3917,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:43,2:45,SB,CU,,,,4890,4950,3918,3971,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:45,2:48,SB,CU,,,,4950,5040,3972,4031,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:48,2:51,SB,CU,,,,5040,5130,4032,4101,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,2:56,3:06,SB,CU,,,,5280,5580,4227,4468,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:06,3:17,SB,CU,,,,5580,5910,4469,4728,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:17,3:20,SB,CU,,,,5910,6000,4729,4814,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:20,3:26,SB,CU,,,,6000,6180,4815,4947,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:26,3:31,SB,CU,,,,6180,6330,4948,5061,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:31,3:35,SB,CU,,,,6330,6450,5062,5144,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:35,3:38,SB,CU,,,,6450,6540,5145,5208,24,,
,Talia Concept,,,3,316,Film,The Great Beauty,,,3:38,3:40,SB,SS,,,,6540,6600,5209,5301,24,,
,Talia Concept,,,4,316,Film,The Great Beauty,,,3:48,3:53,SB,CU,,,,6840,6990,5465,5597,24,,
,Tapping into Sound,http://kinolab.org/FilmClip.php?id=261,Good,4,261,Film,The Artist,2011,,0:00,0:03,SB,CUT,,"Not extremely tight framing, but intent is there so mediocre example",,0,90,0,83,24,24,
,Tapping into Sound,,,2,261,Film,The Artist,,,1:18,1:25,SB,SS,,Characters move into the closeup,,2340,2550,1870,2039,24,,
,Tapping into Sound,,,4,261,Film,The Artist,,,1:39,1:42,SB,CU,,,,2970,3060,2375,2429,24,,
,Tennis,http://kinolab.org/FilmClip.php?id=87,Excellent,4,87,Film,Blow Up,1968,,1:17,1:20,SB,CU,,,,2310,2400,1856,1912,24,,
,Tennis,,,4,87,Film,Blow Up,,,1:20,1:22,SB,CU,,,,2400,2460,1913,1970,24,,
,Tennis,,,4,87,Film,Blow Up,,,1:30,1:36,SB,CU,,,,2700,2880,2150,2300,24,,
,Tennis,,,3,87,Film,Blow Up,,,2:02,2:05,SB,SS,,tracking shots,,3660,3750,2912,2992,24,,
,Tennis,,,3,87,Film,Blow Up,,,2:05,2:08,SB,SS,,,,3750,3840,2993,3065,24,,
,Tennis,,,3,87,Film,Blow Up,,,2:12,2:15,SB,SS,,,,3960,4050,3167,3225,24,,
,Tennis,,,3,87,Film,Blow Up,,,2:15,2:17,SB,SS,,,,4050,4110,3226,3281,24,,
,Tennis,,,3,87,Film,Blow Up,,,2:17,2:18,SB,SS,,,,4110,4140,3282,3314,24,,
,Tennis,,,4,87,Film,Blow Up,,,3:12,3:46,SB,WS,,,,5760,6780,4563,5437,24,,
,Thatcher Library ,http://kinolab.org/FilmClip.php?id=1085,Good,3,1085,Film,Citizen Kane,1941,,1:23,1:27,SB,CUEI,,CUTRAN,,2490,2610,1992,2075,24,24,
,Thatcher Library ,,,3,1085,Film,Citizen Kane,,,1:27,1:39,SB,CUEI,,SC,,2610,2970,2076,2396,24,,
,The Audition,http://kinolab.org/FilmClip.php?id=38,Excellent,4,38,Film,Bellisima,1951,,0:36,0:42,SB,CU,,"The characters are watching a film and that film has closeups in it, so I wasn't sure if I should tag those closeups since technically the shot doesn't change",,1080,1260,1082,1254,24,,
,The Audition,,,4,38,Film,Bellisima,,,1:14,1:24,SB,CU,,,,2220,2520,2230,2517,24,,
,The Audition,,,4,38,Film,Bellisima,,,1:53,1:57,SB,CU,,,,3390,3510,3394,3513,24,,
,The Audition,,,4,38,Film,Bellisima,,,2:14,2:20,SB,CU,,,,4020,4200,4020,4192,24,,
,The Audition,,,4,38,Film,Bellisima,,,2:26,2:35,SB,CU,,,,4380,4650,4380,4637,24,,
,The Audition,,,4,38,Film,Bellisima,,,2:26,2:35,SB,CU,,,,4380,4650,4764,4959,24,,
,The Audition,,,3,38,Film,Bellisima,,,2:52,3:21,SB,SS,,,,5160,6030,5153,6036,24,,
,The Audition,,,4,38,Film,Bellisima,,,3:31,3:46,SB,CU,,,,6330,6780,6037,6186,24,,
,The Audition,,,4,38,Film,Bellisima,,,3:31,3:46,SB,CU,,,,6330,6780,6322,6778,24,,
,The Book of Crossroads,http://kinolab.org/FilmClip.php?id=211,Good,4,211,Film,Pan's Labyrinth,2006,,0:13,0:21,SB,SC,,,,390,630,322,528,24,24,
,The Book of Crossroads,,,3,211,Film,Pan's Labyrinth,,,0:24,0:31,SB,SC,,and CUTRAN,,720,930,596,750,24,,
,The Book of Crossroads,,,3,211,Film,Pan's Labyrinth,,,0:36,0:42,SB,SC,,,,1080,1260,890,1053,24,,
,The Crucifixion,http://kinolab.org/FilmClip.php?id=1166,Good,4,1166,Film,Carrie,1976,,0:14,0:15,SB,CU,,"Rapid change of subject and lots of closeups throughout, might be hard for the computer since theyre so short",,420,450,407,438,30,30,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:15,0:16,SB,CU,,,,450,480,439,470,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:16,0:17,SB,CU,,,,480,510,471,504,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:17,0:19,SB,SS,,,,510,570,505,529,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:17,0:19,SB,SS,,,,510,570,535,559,30,,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,535,559,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,560,580,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,581,588,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,601,618,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,619,639,30,**added,
,The Crucifixion,,,4,1166,Film,Carrie,,,0:20,0:22,SB,CU,,,,600,660,640,660,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:29,0:35,SB,WS,,,,870,1050,853,1063,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:40,0:43,SB,SS,,"tracking shot, shifting camera and subject",,1200,1290,1192,1296,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:43,0:46,SB,SS,,,,1290,1380,1297,1376,30,,
,The Crucifixion,,,3,1166,Film,Carrie,,,0:46,0:49,SB,SS,,,,1380,1470,1377,1457,30,,
